,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2416,011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,2255,1,10,0.45,2255,2325,2250,968137,2205962245,29325257995,13004549,KSQ
2417,058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,29287053360,18078428,KSQ
2418,039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3640,1,55,1.53,3605,3680,3605,19708,71704455,29186965080,8018397,KSQ
2419,136660,KR7136660008,큐엠씨,KONEX,일반기업부,3090,2,-100,-3.13,3200,3200,2715,3697,10302440,29181342000,9443800,KNX
2420,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2980,2,-50,-1.65,3030,3050,2960,49660,148747175,28989505560,9728022,KSQ
2421,117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),1035,1,15,1.47,1030,1045,1010,71720,73466605,28894752225,27917635,KSQ
2422,054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,5710,1,70,1.24,5660,5850,5660,31092,179164470,28892600000,5060000,KSQ
2423,134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,6050,1,200,3.42,5850,6050,5850,21775,129378250,28853962500,4769250,KSQ
2424,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1460,1,15,1.04,1460,1475,1445,105605,154164640,28780688000,19712800,KSQ
2425,148780,KR7148780000,비플라이소프트,KOSDAQ,기술성장기업부,907,1,1,0.11,906,927,906,231580,211171757,28521272575,31445725,KSQ
2426,096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,4260,1,45,1.07,4245,4300,4190,49712,210339610,28449984000,6678400,KSQ
2427,025890,KR7025890005,한국주강,KOSPI,,2470,1,70,2.92,2400,2480,2385,68560,166931575,27933869730,11309259,STK
2428,323230,KR7323230003,엠에프엠코리아,KOSDAQ,중견기업부,920,1,27,3.02,937,937,893,191153,174947441,27849927200,30271660,KSQ
2429,062970,KR7062970009,피피아이,KOSDAQ,벤처기업부,2990,2,-5,-0.17,3010,3015,2915,27386,81491095,27831473150,9308185,KSQ
2430,064510,KR7064510001,유네코,KOSDAQ,관리종목(소속부없음),2750,0,0,0.0,0,0,0,0,0,27821777500,10117010,KSQ
2431,001210,KR7001210004,금호전기,KOSPI,,1005,2,-5,-0.5,1020,1020,1005,69028,69657225,27691961955,27554191,STK
2432,053060,KR7053060000,세동,KOSDAQ,중견기업부,1585,1,65,4.28,1535,1595,1525,587174,918671875,27672526095,17459007,KSQ
2433,148140,KR7148140007,비디아이,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,27653546880,43208667,KSQ
2434,067770,KR7067770008,세진티에스,KOSDAQ,벤처기업부,3250,3,0,0.0,3285,3335,3215,26635,86353590,27288927250,8396593,KSQ
2435,219750,KR7219750007,지티지웰니스,KOSDAQ,관리종목(소속부없음),1425,0,0,0.0,0,0,0,0,0,27234074175,19111631,KSQ
2436,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2270,1,40,1.79,2230,2290,2230,31455,71068980,27167450800,11968040,KSQ
2437,212310,KR7212310007,휴벡셀,KONEX,일반기업부,4285,1,115,2.76,4395,4395,3660,6,24530,27012802830,6304038,KNX
2438,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),322,1,4,1.26,320,329,318,678490,218551695,26669604276,82824858,KSQ
2439,091440,KR7091440008,텔레필드,KOSDAQ,벤처기업부,2670,1,215,8.76,2485,2680,2480,160871,418327605,26629594770,9973631,KSQ
2440,174880,KR7174880005,장원테크,KOSDAQ,투자주의환기종목(소속부없음),1215,1,45,3.85,1170,1235,1170,161015,192843015,26616184875,21906325,KSQ
2441,003535,KR7003531001,한화투자증권우,KOSPI,,5470,1,120,2.24,5400,5700,5400,19731,109626540,26256000000,4800000,STK
2442,069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1840,1,20,1.1,1835,1845,1805,143236,262273830,26111607440,14191091,KSQ
2443,299910,KR7299910000,베스파,KOSDAQ,관리종목(소속부없음),3165,0,0,0.0,0,0,0,0,0,25974889140,8206916,KSQ
2444,208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,25233717915,11443863,KSQ
2445,224060,KR7224060004,더코디,KOSDAQ,중견기업부,8300,1,180,2.22,8130,8380,8120,32008,266026370,25195654300,3035621,KSQ
2446,071950,KR7071950000,코아스,KOSPI,,814,1,17,2.13,798,820,798,83031,67413476,25158468940,30907210,STK
2447,008290,KR7008290009,원풍물산,KOSDAQ,관리종목(소속부없음),615,1,7,1.15,608,617,604,70668,43108017,25026612585,40693679,KSQ
2448,114120,KR7114120009,크루셜텍,KOSDAQ,관리종목(소속부없음),10850,0,0,0.0,0,0,0,0,0,24913021350,2296131,KSQ
2449,054630,KR7054630009,에이디칩스,KOSDAQ,관리종목(소속부없음),311,1,3,0.97,309,313,308,189748,58678277,24789642371,79709461,KSQ
2450,149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,7890,2,-340,-4.13,7900,7900,7680,712,5548480,24616800000,3120000,KNX
2451,302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,5400,2,-200,-3.57,5600,5600,5400,54,301600,24582738600,4552359,KNX
2452,379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,8600,0,0,0.0,0,0,0,0,0,24436556000,2841460,KNX
2453,110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,3560,1,5,0.14,3570,3715,3560,3487,12487550,24350400000,6840000,KSQ
2454,377630,KR7377630009,삼성스팩4호,KOSDAQ,SPAC(소속부없음),6000,1,110,1.87,5930,6050,5890,118415,706052140,24120000000,4020000,KSQ
2455,003075,KR7003071008,코오롱글로벌우,KOSPI,,75900,4,17500,29.97,70000,75900,70000,35494,2622239200,23741747700,312803,STK
2456,019490,KR7019490002,하이트론,KOSPI,,2470,0,0,0.0,0,0,0,0,0,23739723280,9611224,STK
2457,070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1710,1,30,1.79,1680,1735,1675,101165,172574410,23733980910,13879521,KSQ
2458,066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,1445,1,25,1.76,1440,1485,1425,128554,185483085,23712978870,16410366,KSQ
2459,258540,KR7258540004,스템랩,KONEX,일반기업부,2275,1,105,4.84,2300,2300,2100,13,29285,23610220725,10378119,KNX
2460,35320K,KR735320K011,대덕전자1우,KOSPI,,11150,1,650,6.19,10650,12500,10650,121463,1390649000,23365036850,2095519,STK
2461,112190,KR7112190004,KC산업,KONEX,일반기업부,3265,2,-10,-0.31,3275,3360,3225,5122,16577880,23263951045,7125253,KNX
2462,086220,KR7086220001,비엘헬스케어,KONEX,일반기업부,2195,2,-85,-3.73,2280,2455,1955,1032,2033320,23209633675,10573865,KNX
2463,070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,3145,1,65,2.11,3090,3165,3080,79316,246377685,23166302730,7366074,KSQ
2464,007815,KR7007811003,코리아써우,KOSPI,,7770,1,190,2.51,7590,7800,7560,4501,34305170,23035641300,2964690,STK
2465,135160,KR7135160000,무송지오씨,KONEX,일반기업부,2400,1,20,0.84,2495,2495,2370,5908,14467180,22983199200,9576333,KNX
2466,064090,KR7064090004,에프앤리퍼블릭,KOSDAQ,중견기업부,1685,2,-25,-1.46,1715,1750,1640,117922,198763520,22876788365,13576729,KSQ
2467,138690,KR7138690003,엘아이에스,KOSDAQ,관리종목(소속부없음),982,0,0,0.0,0,0,0,0,0,22849431320,23268260,KSQ
2468,008500,KR7008500001,일정실업,KOSPI,,18800,1,50,0.27,18750,19000,18500,1949,36481000,22560000000,1200000,STK
2469,010145,KR7010141000,삼성중공우,KOSPI,,195500,1,6500,3.44,191000,200000,189500,1625,319005500,22452197500,114845,STK
2470,001685,KR7001681006,대상우,KOSPI,,16200,1,100,0.62,16150,16350,16100,5688,92290350,22197612600,1370223,STK
2471,051980,KR7051980001,중앙디앤엠,KOSDAQ,관리종목(소속부없음),603,2,-19,-3.05,622,622,601,1229437,746431106,22109133087,36665229,KSQ
2472,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,11550,1,100,0.87,11600,12100,11500,3053,35574850,21821992500,1889350,STK
2473,044180,KR7044180008,KD,KOSDAQ,중견기업부,878,1,30,3.54,850,992,850,2164756,1985016740,21817106798,24848641,KSQ
2474,002025,KR7002021004,코오롱우,KOSPI,,19750,1,1250,6.76,18700,19850,18550,113344,2190169300,21258702500,1076390,STK
2475,341310,KR7341310001,이앤에치,KONEX,일반기업부,1225,2,-5,-0.41,1220,1225,1220,77,94075,21184415000,17293400,KNX
2476,214310,KR7214310005,에스엘바이오닉스,KOSDAQ,관리종목(소속부없음),311,1,9,2.98,307,321,298,3217470,995737938,20654799095,66414145,KSQ
2477,258250,KR7258250000,셀젠텍,KONEX,일반기업부,4580,1,45,0.99,4600,4600,4580,6,27520,20587113740,4495003,KNX
2478,281310,KR7281310003,바이오시네틱스,KONEX,일반기업부,7600,0,0,0.0,0,0,0,0,0,20146764000,2650890,KNX
2479,251280,KR7251280004,안지오랩,KONEX,일반기업부,7140,2,-40,-0.56,7260,7260,7140,2,14400,19759621560,2767454,KNX
2480,169670,KR7169670007,코스텍시스템,KONEX,일반기업부,6880,1,130,1.93,7230,7230,6610,41,278300,19734598880,2868401,KNX
2481,004255,KR7004251005,NPC우,KOSPI,,3710,1,55,1.5,3675,3720,3655,11356,41899645,19588800000,5280000,STK
2482,002355,KR7002351005,넥센타이어1우B,KOSPI,,2970,3,0,0.0,2990,2990,2950,14887,44257600,19305000000,6500000,STK
2483,030790,KR7030790000,비케이탑스,KOSPI,,904,0,0,0.0,0,0,0,0,0,19208323080,21248145,STK
2484,224810,KR7224810002,엄지하우스,KONEX,일반기업부,4480,2,-180,-3.86,4745,4745,4050,26,116450,18816000000,4200000,KNX
2485,000087,KR7000082008,하이트진로2우B,KOSPI,,16550,1,350,2.16,16250,16550,16250,2136,35128600,18703783900,1130138,STK
2486,380320,KR7380320002,삼성머스트스팩5호,KOSDAQ,SPAC(소속부없음),3875,1,95,2.51,3850,3925,3785,96306,371178830,18638750000,4810000,KSQ
2487,086460,KR7086460003,에스엔피제네틱스,KONEX,일반기업부,8310,4,1080,14.94,8310,8310,8310,1,8310,18573132540,2235034,KNX
2488,000225,KR7000221002,유유제약1우,KOSPI,,8170,1,240,3.03,7930,8210,7920,31422,254280600,18520818100,2266930,STK
2489,425290,KR7425290004,삼성스팩6호,KOSDAQ,SPAC(소속부없음),3330,1,65,1.99,3260,3440,3260,253108,853104185,18381600000,5520000,KSQ
2490,140910,KR7140910001,에이리츠,KOSPI,,4115,1,30,0.73,4085,4120,4050,9769,39991980,18365376680,4463032,STK
2491,108675,KR7108671009,LX하우시스우,KOSPI,,17750,1,400,2.31,17300,17950,17300,11412,202532300,18323857500,1032330,STK
2492,223220,KR7223220005,로지스몬,KONEX,일반기업부,409,1,47,12.98,308,415,308,4969,1658573,18170970200,44427800,KNX
2493,161570,KR7161570007,THE MIDONG,KOSDAQ,중견기업부,1165,1,45,4.02,1120,1175,1115,101577,117363815,18153996950,15582830,KSQ
2494,103230,KR7103230009,에스앤더블류,KOSDAQ,관리종목(소속부없음),2505,0,0,0.0,0,0,0,0,0,18036000000,7200000,KSQ
2495,253610,KR7253610000,루트락,KONEX,일반기업부,2290,4,295,14.79,1800,2290,1795,622,1122230,17799123470,7772543,KNX
2496,286000,KR7286000005,씨엔티드림,KONEX,일반기업부,3755,2,-145,-3.72,3900,3900,3400,3325,12251725,17796529610,4739422,KNX
2497,278990,KR7278990007,EMB,KONEX,일반기업부,4890,3,0,0.0,4890,4890,4890,2,9780,17742005580,3628222,KNX
2498,38380K,KR738380K012,LX홀딩스1우,KOSPI,,12000,1,50,0.42,11950,12050,11800,1669,19979450,17583420000,1465285,STK
2499,000075,KR7000071001,삼양홀딩스우,KOSPI,,57400,1,600,1.06,56900,57400,56800,286,16335500,17452929200,304058,STK
2500,439410,KR7439410002,엔에이치스팩26호,KOSDAQ,SPAC(소속부없음),1980,2,-15,-0.75,1995,1995,1975,747290,1485005750,17424000000,8800000,KSQ
2501,266470,KR7266470004,바이오인프라생명과학,KONEX,일반기업부,1235,1,30,2.49,1205,1345,1155,2748,3300505,17421956045,14106847,KNX
2502,178600,KR7178600003,대동고려삼,KONEX,일반기업부,3850,1,185,5.05,3850,3850,3850,1,3850,17130960000,4449600,KNX
2503,242350,KR7242350007,피엔아이컴퍼니,KONEX,일반기업부,3585,1,85,2.43,3505,3985,3500,16019,57377065,17070049200,4761520,KNX
2504,331660,KR7331660001,한국미라클피플사,KONEX,일반기업부,15500,0,0,0.0,0,0,0,0,0,17050000000,1100000,KNX
2505,000885,KR7000881003,한화우,KOSPI,,35050,1,600,1.74,35000,35500,34500,2261,79426400,16799254700,479294,STK
2506,038340,KR7038340006,UCI,KOSDAQ,투자주의환기종목(소속부없음),1335,0,0,0.0,0,0,0,0,0,16641828315,12465789,KSQ
2507,236340,KR7236340006,메디젠휴먼케어,KONEX,일반기업부,5500,1,110,2.04,5390,5500,5390,252,1358500,16580558500,3014647,KNX
2508,227420,KR7227420007,도부마스크,KONEX,일반기업부,947,1,28,3.05,1050,1050,782,1768,1439074,16317952082,17231206,KNX
2509,224020,KR7224020008,에스케이씨에스,KONEX,일반기업부,4695,1,50,1.08,4800,4900,4000,1014,4197110,16195806270,3449586,KNX
2510,001795,KR7001791003,대한제당우,KOSPI,,2490,1,50,2.05,2440,2500,2425,47633,117917185,16142072400,6482760,STK
2511,199290,KR7199290008,바이오프로테크,KONEX,일반기업부,1100,1,120,12.24,995,1100,995,3996,4218614,16131937800,14665398,KNX
2512,254160,KR7254160005,제이엠멀티,KONEX,일반기업부,3080,1,285,10.2,3080,3080,3080,2,6160,15892800000,5160000,KNX
2513,430230,KR7430230003,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),1985,3,0,0.0,1985,1990,1970,63936,126314185,15887940000,8004000,KSQ
2514,208850,KR7208850008,이비테크,KONEX,일반기업부,5490,1,490,9.8,5490,5490,5490,1,5490,15483172500,2820250,KNX
2515,397500,KR7397500000,대신밸런스제11호스팩,KOSDAQ,SPAC(소속부없음),2015,2,-35,-1.71,2040,2050,1995,16912,34385400,15334150000,7610000,KSQ
2516,18064K,KR718064K016,한진칼우,KOSPI,,28550,2,-450,-1.55,29000,30200,28050,22091,640029700,15324669300,536766,STK
2517,36328K,KR736328K013,티와이홀딩스우,KOSPI,,12200,2,-250,-2.01,12350,12550,12000,7606,93239400,15315123600,1255338,STK
2518,066830,KR7066830001,제노텍,KONEX,일반기업부,2700,2,-285,-9.55,2800,2800,2700,20,55000,15301386000,5667180,KNX
2519,424140,KR7424140002,케이비제21호스팩,KOSDAQ,SPAC(소속부없음),1980,2,-20,-1.0,1980,2000,1970,20046,39845855,15265800000,7710000,KSQ
2520,206950,KR7206950008,볼빅,KONEX,일반기업부,2875,1,140,5.12,2875,2875,2875,1,2875,15181213250,5280422,KNX
2521,406760,KR7406760009,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),2015,1,20,1.0,2005,2020,1990,52698,104908860,14931150000,7410000,KSQ
2522,393360,KR7393360003,신한제8호스팩,KOSDAQ,SPAC(소속부없음),2000,2,-5,-0.25,2005,2015,2000,24769,49543715,14700000000,7350000,KSQ
2523,422040,KR7422040006,엔에이치스팩23호,KOSDAQ,SPAC(소속부없음),2015,0,0,0.0,0,0,0,0,0,14427400000,7160000,KSQ
2524,244880,KR7244880001,나눔테크,KONEX,일반기업부,2840,1,30,1.07,2810,2840,2810,371,1042660,14256800000,5020000,KNX
2525,033790,KR7033790007,스카이문스테크놀로지,KOSDAQ,관리종목(소속부없음),829,0,0,0.0,0,0,0,0,0,14190075900,17117100,KSQ
2526,396770,KR7396770000,엔에이치스팩22호,KOSDAQ,SPAC(소속부없음),2190,0,0,0.0,0,0,0,0,0,14103600000,6440000,KSQ
2527,388220,KR7388220006,하나금융19호스팩,KOSDAQ,SPAC(소속부없음),2210,0,0,0.0,0,0,0,0,0,13945100000,6310000,KSQ
2528,03481K,KR703481K019,해성산업1우,KOSDAQ,우량기업부,13850,1,800,6.13,13250,14500,13050,58829,815452100,13850000000,1000000,KSQ
2529,093510,KR7093510006,엔지브이아이,KONEX,일반기업부,2245,1,165,7.93,2250,2250,1770,43,81945,13514900000,6020000,KNX
2530,430220,KR7430220004,신영스팩8호,KOSDAQ,SPAC(소속부없음),1995,3,0,0.0,1990,2000,1985,22087,43993060,13486200000,6760000,KSQ
2531,005725,KR7005721006,넥센우,KOSPI,,3745,1,10,0.27,3700,3760,3565,20944,78211805,13484247000,3600600,STK
2532,367480,KR7367480001,유안타제8호스팩,KOSDAQ,SPAC(소속부없음),2070,0,0,0.0,0,0,0,0,0,13434300000,6490000,KSQ
2533,092590,KR7092590009,럭스피아,KONEX,일반기업부,1840,1,190,11.52,1840,1840,1840,1,1840,13415620320,7291098,KNX
2534,236030,KR7236030003,씨알푸드,KONEX,일반기업부,6710,2,-80,-1.18,6780,6780,5780,12,71290,13285800000,1980000,KNX
2535,248020,KR7248020000,젬,KONEX,일반기업부,2765,1,65,2.41,2780,2780,2295,115,266945,13191953250,4771050,KNX
2536,311060,KR7311060008,엘에이티,KONEX,일반기업부,4150,3,0,0.0,4150,4150,4150,30,124500,13128118300,3163402,KNX
2537,202960,KR7202960001,판도라티비,KONEX,일반기업부,1095,1,25,2.34,1190,1190,1030,4627,4951495,13047562290,11915582,KNX
2538,367460,KR7367460003,유안타제7호스팩,KOSDAQ,SPAC(소속부없음),2340,0,0,0.0,0,0,0,0,0,12870000000,5500000,KSQ
2539,001067,KR7001062009,JW중외제약2우B,KOSPI,,64100,1,1000,1.58,64100,64100,64100,1,64100,12820000000,200000,STK
2540,355150,KR7355150004,교보10호스팩,KOSDAQ,SPAC(소속부없음),2400,0,0,0.0,0,0,0,0,0,12768000000,5320000,KSQ
2541,222670,KR7222670002,플럼라인생명과학,KONEX,일반기업부,4395,1,10,0.23,4400,4400,3820,1025,4013280,12622659750,2872050,KNX
2542,341160,KR7341160000,하나금융15호스팩,KOSDAQ,SPAC(소속부없음),2655,1,290,12.26,2340,2800,2320,2726180,7142583650,12505050000,4710000,KSQ
2543,412930,KR7412930000,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),2000,1,10,0.5,2000,2005,1990,16309,32568675,12352000000,6176000,KSQ
2544,348840,KR7348840000,데이드림엔터,KONEX,일반기업부,14450,1,950,7.04,14450,14450,12500,7,96800,12174125000,842500,KNX
2545,426670,KR7426670006,대신밸런스제12호스팩,KOSDAQ,SPAC(소속부없음),2085,0,0,0.0,0,0,0,0,0,12113850000,5810000,KSQ
2546,101680,KR7101680007,한국정밀기계,KOSDAQ,관리종목(소속부없음),1440,0,0,0.0,0,0,0,0,0,12101760000,8404000,KSQ
2547,440200,KR7440200004,케이비제23호스팩,KOSDAQ,SPAC(소속부없음),1975,3,0,0.0,1970,1985,1970,14213,28049220,12096875000,6125000,KSQ
2548,367340,KR7367340007,DB금융스팩8호,KOSDAQ,SPAC(소속부없음),1995,2,-10,-0.5,2005,2005,1995,16577,33148290,12069750000,6050000,KSQ
2549,418170,KR7418170007,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2005,1,10,0.5,1995,2005,1995,2329,4656905,12050050000,6010000,KSQ
2550,145995,KR7145991006,삼양사우,KOSPI,,32550,1,950,3.01,31100,32600,31100,528,16988550,12045778500,370070,STK
2551,185190,KR7185190006,수프로,KONEX,일반기업부,1300,1,15,1.17,1300,1300,1300,1,1300,12010212500,9238625,KNX
2552,421800,KR7421800004,교보12호스팩,KOSDAQ,SPAC(소속부없음),2005,1,10,0.5,1985,2005,1985,16592,33170420,11989900000,5980000,KSQ
2553,436610,KR7436610000,한국제11호스팩,KOSDAQ,SPAC(소속부없음),1990,2,-5,-0.25,1990,1995,1980,43051,85764205,11979800000,6020000,KSQ
2554,413630,KR7413630005,유진스팩8호,KOSDAQ,SPAC(소속부없음),2000,1,5,0.25,1990,2010,1985,5724,11426240,11840000000,5920000,KSQ
2555,183410,KR7183410000,골프존데카,KONEX,일반기업부,2860,1,160,5.93,2410,3080,2410,1407,3793375,11757920460,4111161,KNX
2556,430460,KR7430460006,한화플러스제3호스팩,KOSDAQ,SPAC(소속부없음),1985,2,-15,-0.75,1990,1995,1985,24223,48185045,11751200000,5920000,KSQ
2557,387310,KR7387310006,대신밸런스제10호스팩,KOSDAQ,SPAC(소속부없음),2145,1,55,2.63,2065,2180,2065,137568,294810110,11711700000,5460000,KSQ
2558,009415,KR7009411000,태영건설우,KOSPI,,8990,1,500,5.89,9350,10350,8550,131434,1235077480,11706256580,1302142,STK
2559,404950,KR7404950008,DB금융스팩10호,KOSDAQ,SPAC(소속부없음),1995,2,-10,-0.5,2000,2010,1995,1393,2780540,11650800000,5840000,KSQ
2560,258050,KR7258050004,테크트랜스,KONEX,일반기업부,1185,1,90,8.22,1195,1195,951,113,108431,11518307835,9720091,KNX
2561,435380,KR7435380001,유안타제10호스팩,KOSDAQ,SPAC(소속부없음),2000,1,10,0.5,1995,2000,1980,27936,55656760,11460000000,5730000,KSQ
2562,001065,KR7001061001,JW중외제약우,KOSPI,,34750,2,-50,-0.14,34800,34800,34650,373,12967200,11316511250,325655,STK
2563,438220,KR7438220006,대신밸런스제13호스팩,KOSDAQ,SPAC(소속부없음),1995,2,-5,-0.25,2000,2000,1995,41562,82951915,11251800000,5640000,KSQ
2564,250030,KR7250030004,진코스텍,KONEX,일반기업부,4300,1,200,4.88,4100,4300,4100,21,87300,11134149100,2589337,KNX
2565,001515,KR7001511005,SK증권우,KOSPI,,2835,1,80,2.9,2770,2840,2770,16175,45368695,11091977190,3912514,STK
2566,409570,KR7409570009,한국제10호스팩,KOSDAQ,SPAC(소속부없음),2040,1,5,0.25,2035,2040,2030,3773,7677935,11036400000,5410000,KSQ
2567,377400,KR7377400007,하이제6호스팩,KOSDAQ,SPAC(소속부없음),2005,1,5,0.25,2020,2020,2000,1893,3793415,10842037500,5407500,KSQ
2568,179720,KR7179720008,렌딩머신,KONEX,일반기업부,7400,1,400,5.71,7000,7400,6400,124,848230,10819125600,1462044,KNX
2569,224760,KR7224760009,엔에스컴퍼니,KONEX,일반기업부,2745,1,145,5.58,2745,2745,2745,1,2745,10814476500,3939700,KNX
2570,238170,KR7238170005,엔에스엠,KONEX,일반기업부,519,2,-1,-0.19,520,520,518,114,59157,10782060996,20774684,KNX
